delta_x,delta_y,delta_theta
-4.728875281800882e-06,4.4010163933627666e-05,0.0
-2.3389576699672787e-05,3.41545438224955e-05,-9.999999999998899e-05
3.555962977197513e-05,-7.895281204284288e-05,0.00019999999999997797
1.6011766685863904e-05,-6.047184551327689e-06,-9.999999999998899e-05
-7.570014752122933e-05,4.57187709548279e-05,3.1249161811297554e-05
4.552022890214058e-05,-8.845872708551639e-05,-3.1249161811297554e-05
-5.260081380908943e-06,2.8419956130676383e-05,-0.00011999999999989797
2.384593102666699e-05,-2.4991819978836816e-05,3.1763880902424546e-05
-1.4905931026709673e-05,5.861181997879328e-05,-1.1763880902515567e-05
-3.4706758481606315e-06,-4.804697417970516e-05,-9.999999999998899e-05
-2.770932415174787e-05,1.9366974179924057e-05,0.00043999999999999595
7.656667408406648e-05,-6.730675355637317e-05,-0.0005399999999999849
-2.9021944689788803e-05,-1.4838465585143013e-06,0.0004999999999999449
1.9001947868635405e-05,9.765718519005873e-05,-0.0003933322737026401
-4.1231385620288385e-05,-4.256892663168088e-05,0.00019333227370266215
2.130471153616309e-05,3.14956388622889e-05,-7.333386314867241e-05
1.826002384219816e-05,-5.181329253733935e-05,-9.333333334171634e-05
-5.0000006358241755e-05,6.413342923039522e-05,0.00010000105963903216
-2.1911162679799645e-05,-1.3011189700762316e-05,0.00016666613685134557
1.221114201699347e-05,-7.64222442981577e-05,-9.999999999998899e-05
2.8888174410712786e-05,8.325886288051976e-05,-7.058749281241283e-05
2.235182558929516e-05,-1.8978862880381087e-05,7.058749281241283e-05
-4.765250055882575e-05,9.17450324102731e-05,-9.999999999998899e-05
6.773247194880039e-05,-9.185835514724516e-05,-9.999999999998899e-05
-4.837325598028297e-05,-1.5079982516041923e-05,0.00032666613685128354
2.8482667645768345e-05,-5.833694171286652e-06,-0.00032666613685128354
-4.5322691487492683e-05,5.6833536816291996e-05,0.0003533338631487304
1.1507559113277388e-05,-1.6557959394702948e-05,-0.0003533338631487304
-1.081425068127917e-05,-6.992857799748009e-05,0.00019999999999997797
4.4199974568504e-05,6.698002034521977e-05,2.0000317894286468e-05
-1.2258774338413936e-05,4.20964210388064e-05,-2.0000317894286468e-05
2.538765437654078e-06,-5.095653102937803e-05,-2.0000953675269884e-05
-2.4926057440421978e-05,-2.4166038806505696e-05,2.0000953675269884e-05
